Barcode_present	spacer_id	
barcode58	barcode58_contig_1_Unknown_1_65|298447-298478
barcode14	barcode81_contig_1_Unknown_1_5|294986-295017
barcode31	barcode81_contig_1_Unknown_1_5|294986-295017
barcode37	barcode81_contig_1_Unknown_1_5|294986-295017
barcode44	barcode81_contig_1_Unknown_1_5|294986-295017
barcode49	barcode81_contig_1_Unknown_1_5|294986-295017
barcode53	barcode81_contig_1_Unknown_1_5|294986-295017
barcode57	barcode81_contig_1_Unknown_1_5|294986-295017
barcode62	barcode81_contig_1_Unknown_1_5|294986-295017
barcode64	barcode81_contig_1_Unknown_1_5|294986-295017
barcode81	barcode81_contig_1_Unknown_1_5|294986-295017
barcode96	barcode81_contig_1_Unknown_1_5|294986-295017
barcode43	barcode43_contig_1_Unknown_1_13|297426-297457
barcode54	barcode43_contig_1_Unknown_1_13|297426-297457
barcode91	barcode43_contig_1_Unknown_1_13|297426-297457
barcode95	barcode43_contig_1_Unknown_1_13|297426-297457
barcode02	barcode02_contig_1_Unknown_1_81|302577-302608
barcode63	barcode02_contig_1_Unknown_1_81|302577-302608
barcode70	barcode02_contig_1_Unknown_1_81|302577-302608
barcode02	barcode36_contig_1_Unknown_1_44|287845-287877
barcode36	barcode36_contig_1_Unknown_1_44|287845-287877
barcode63	barcode36_contig_1_Unknown_1_44|287845-287877
barcode70	barcode36_contig_1_Unknown_1_44|287845-287877
barcode48	barcode48_contig_3_Unknown_1_23|293635-293666
barcode69	barcode48_contig_3_Unknown_1_23|293635-293666
barcode52	barcode52_contig_1_Unknown_1_65|295138-295169
barcode14	barcode45_contig_1_Unknown_1_34|292303-292334
barcode31	barcode45_contig_1_Unknown_1_34|292303-292334
barcode37	barcode45_contig_1_Unknown_1_34|292303-292334
barcode44	barcode45_contig_1_Unknown_1_34|292303-292334
barcode45	barcode45_contig_1_Unknown_1_34|292303-292334
barcode49	barcode45_contig_1_Unknown_1_34|292303-292334
barcode53	barcode45_contig_1_Unknown_1_34|292303-292334
barcode57	barcode45_contig_1_Unknown_1_34|292303-292334
barcode62	barcode45_contig_1_Unknown_1_34|292303-292334
barcode64	barcode45_contig_1_Unknown_1_34|292303-292334
barcode81	barcode45_contig_1_Unknown_1_34|292303-292334
barcode93	barcode45_contig_1_Unknown_1_34|292303-292334
barcode96	barcode45_contig_1_Unknown_1_34|292303-292334
barcode58	barcode58_contig_1_Unknown_1_39|296886-296917
barcode43	barcode43_contig_1_Unknown_1_90|302047-302078
barcode54	barcode43_contig_1_Unknown_1_90|302047-302078
barcode91	barcode43_contig_1_Unknown_1_90|302047-302078
barcode95	barcode43_contig_1_Unknown_1_90|302047-302078
barcode31	barcode52_contig_1_Unknown_1_36|293398-293429
barcode36	barcode52_contig_1_Unknown_1_36|293398-293429
barcode37	barcode52_contig_1_Unknown_1_36|293398-293429
barcode45	barcode52_contig_1_Unknown_1_36|293398-293429
barcode52	barcode52_contig_1_Unknown_1_36|293398-293429
barcode53	barcode52_contig_1_Unknown_1_36|293398-293429
barcode64	barcode52_contig_1_Unknown_1_36|293398-293429
barcode93	barcode52_contig_1_Unknown_1_36|293398-293429
barcode02	barcode02_contig_1_Unknown_1_29|299456-299483
barcode14	barcode02_contig_1_Unknown_1_29|299456-299483
barcode31	barcode02_contig_1_Unknown_1_29|299456-299483
barcode36	barcode02_contig_1_Unknown_1_29|299456-299483
barcode37	barcode02_contig_1_Unknown_1_29|299456-299483
barcode43	barcode02_contig_1_Unknown_1_29|299456-299483
barcode44	barcode02_contig_1_Unknown_1_29|299456-299483
barcode49	barcode02_contig_1_Unknown_1_29|299456-299483
barcode53	barcode02_contig_1_Unknown_1_29|299456-299483
barcode54	barcode02_contig_1_Unknown_1_29|299456-299483
barcode57	barcode02_contig_1_Unknown_1_29|299456-299483
barcode62	barcode02_contig_1_Unknown_1_29|299456-299483
barcode63	barcode02_contig_1_Unknown_1_29|299456-299483
barcode64	barcode02_contig_1_Unknown_1_29|299456-299483
barcode70	barcode02_contig_1_Unknown_1_29|299456-299483
barcode81	barcode02_contig_1_Unknown_1_29|299456-299483
barcode91	barcode02_contig_1_Unknown_1_29|299456-299483
barcode95	barcode02_contig_1_Unknown_1_29|299456-299483
barcode96	barcode02_contig_1_Unknown_1_29|299456-299483
barcode14	barcode36_contig_1_Unknown_1_36|287364-287395
barcode31	barcode36_contig_1_Unknown_1_36|287364-287395
barcode36	barcode36_contig_1_Unknown_1_36|287364-287395
barcode37	barcode36_contig_1_Unknown_1_36|287364-287395
barcode43	barcode36_contig_1_Unknown_1_36|287364-287395
barcode44	barcode36_contig_1_Unknown_1_36|287364-287395
barcode49	barcode36_contig_1_Unknown_1_36|287364-287395
barcode53	barcode36_contig_1_Unknown_1_36|287364-287395
barcode54	barcode36_contig_1_Unknown_1_36|287364-287395
barcode57	barcode36_contig_1_Unknown_1_36|287364-287395
barcode62	barcode36_contig_1_Unknown_1_36|287364-287395
barcode64	barcode36_contig_1_Unknown_1_36|287364-287395
barcode81	barcode36_contig_1_Unknown_1_36|287364-287395
barcode91	barcode36_contig_1_Unknown_1_36|287364-287395
barcode95	barcode36_contig_1_Unknown_1_36|287364-287395
barcode96	barcode36_contig_1_Unknown_1_36|287364-287395
barcode52	barcode52_contig_1_Unknown_1_85|296337-296369
barcode03	barcode03_contig_1_Unknown_1_60|296902-296933
barcode32	barcode03_contig_1_Unknown_1_60|296902-296933
barcode51	barcode03_contig_1_Unknown_1_60|296902-296933
barcode65	barcode03_contig_1_Unknown_1_60|296902-296933
barcode89	barcode03_contig_1_Unknown_1_60|296902-296933
barcode48	barcode48_contig_3_Unknown_1_34|294295-294326
barcode69	barcode48_contig_3_Unknown_1_34|294295-294326
barcode01	barcode01_contig_1_Unknown_1_20|4597498-4597529
barcode56	barcode01_contig_1_Unknown_1_20|4597498-4597529
barcode83	barcode01_contig_1_Unknown_1_20|4597498-4597529
barcode52	barcode52_contig_1_Unknown_1_70|295438-295469
barcode31	barcode61_contig_1_Unknown_1_54|297736-297767
barcode31	barcode61_contig_1_Unknown_1_54|297736-297767
barcode37	barcode61_contig_1_Unknown_1_54|297736-297767
barcode37	barcode61_contig_1_Unknown_1_54|297736-297767
barcode45	barcode61_contig_1_Unknown_1_54|297736-297767
barcode53	barcode61_contig_1_Unknown_1_54|297736-297767
barcode53	barcode61_contig_1_Unknown_1_54|297736-297767
barcode61	barcode61_contig_1_Unknown_1_54|297736-297767
barcode64	barcode61_contig_1_Unknown_1_54|297736-297767
barcode64	barcode61_contig_1_Unknown_1_54|297736-297767
barcode43	barcode43_contig_1_Unknown_1_65|300547-300578
barcode54	barcode43_contig_1_Unknown_1_65|300547-300578
barcode91	barcode43_contig_1_Unknown_1_65|300547-300578
barcode95	barcode43_contig_1_Unknown_1_65|300547-300578
barcode58	barcode58_contig_1_Unknown_1_22|295866-295897
barcode43	barcode43_contig_1_Unknown_1_50|299647-299678
barcode54	barcode43_contig_1_Unknown_1_50|299647-299678
barcode91	barcode43_contig_1_Unknown_1_50|299647-299678
barcode95	barcode43_contig_1_Unknown_1_50|299647-299678
barcode03	barcode03_contig_1_Unknown_1_68|297383-297414
barcode32	barcode03_contig_1_Unknown_1_68|297383-297414
barcode51	barcode03_contig_1_Unknown_1_68|297383-297414
barcode65	barcode03_contig_1_Unknown_1_68|297383-297414
barcode89	barcode03_contig_1_Unknown_1_68|297383-297414
barcode46	barcode46_contig_1_Unknown_1_44|294951-294982
barcode47	barcode46_contig_1_Unknown_1_44|294951-294982
barcode03	barcode03_contig_1_Unknown_1_31|295160-295191
barcode32	barcode03_contig_1_Unknown_1_31|295160-295191
barcode51	barcode03_contig_1_Unknown_1_31|295160-295191
barcode65	barcode03_contig_1_Unknown_1_31|295160-295191
barcode89	barcode03_contig_1_Unknown_1_31|295160-295191
barcode31	barcode64_contig_1_Unknown_1_132|294751-294782
barcode37	barcode64_contig_1_Unknown_1_132|294751-294782
barcode53	barcode64_contig_1_Unknown_1_132|294751-294782
barcode64	barcode64_contig_1_Unknown_1_132|294751-294782
barcode58	barcode58_contig_1_Unknown_1_26|296106-296137
barcode93	barcode93_contig_2_Unknown_1_5|300235-300266
barcode14	barcode93_contig_2_Unknown_1_21|301195-301226
barcode31	barcode93_contig_2_Unknown_1_21|301195-301226
barcode37	barcode93_contig_2_Unknown_1_21|301195-301226
barcode44	barcode93_contig_2_Unknown_1_21|301195-301226
barcode49	barcode93_contig_2_Unknown_1_21|301195-301226
barcode53	barcode93_contig_2_Unknown_1_21|301195-301226
barcode57	barcode93_contig_2_Unknown_1_21|301195-301226
barcode62	barcode93_contig_2_Unknown_1_21|301195-301226
barcode64	barcode93_contig_2_Unknown_1_21|301195-301226
barcode81	barcode93_contig_2_Unknown_1_21|301195-301226
barcode93	barcode93_contig_2_Unknown_1_21|301195-301226
barcode96	barcode93_contig_2_Unknown_1_21|301195-301226
barcode14	barcode61_contig_1_Unknown_1_30|296296-296327
barcode31	barcode61_contig_1_Unknown_1_30|296296-296327
barcode37	barcode61_contig_1_Unknown_1_30|296296-296327
barcode44	barcode61_contig_1_Unknown_1_30|296296-296327
barcode45	barcode61_contig_1_Unknown_1_30|296296-296327
barcode49	barcode61_contig_1_Unknown_1_30|296296-296327
barcode53	barcode61_contig_1_Unknown_1_30|296296-296327
barcode57	barcode61_contig_1_Unknown_1_30|296296-296327
barcode61	barcode61_contig_1_Unknown_1_30|296296-296327
barcode62	barcode61_contig_1_Unknown_1_30|296296-296327
barcode64	barcode61_contig_1_Unknown_1_30|296296-296327
barcode81	barcode61_contig_1_Unknown_1_30|296296-296327
barcode93	barcode61_contig_1_Unknown_1_30|296296-296327
barcode96	barcode61_contig_1_Unknown_1_30|296296-296327
barcode58	barcode58_contig_1_Unknown_1_28|296226-296257
barcode02	barcode02_contig_1_Unknown_1_72|302037-302068
barcode63	barcode02_contig_1_Unknown_1_72|302037-302068
barcode70	barcode02_contig_1_Unknown_1_72|302037-302068
barcode03	barcode03_contig_1_Unknown_1_51|296360-296391
barcode32	barcode03_contig_1_Unknown_1_51|296360-296391
barcode51	barcode03_contig_1_Unknown_1_51|296360-296391
barcode65	barcode03_contig_1_Unknown_1_51|296360-296391
barcode89	barcode03_contig_1_Unknown_1_51|296360-296391
barcode58	barcode58_contig_1_Unknown_1_59|298087-298118
barcode43	barcode43_contig_1_Unknown_1_7|297066-297097
barcode54	barcode43_contig_1_Unknown_1_7|297066-297097
barcode91	barcode43_contig_1_Unknown_1_7|297066-297097
barcode95	barcode43_contig_1_Unknown_1_7|297066-297097
barcode03	barcode03_contig_1_Unknown_1_85|298403-298434
barcode32	barcode03_contig_1_Unknown_1_85|298403-298434
barcode51	barcode03_contig_1_Unknown_1_85|298403-298434
barcode65	barcode03_contig_1_Unknown_1_85|298403-298434
barcode89	barcode03_contig_1_Unknown_1_85|298403-298434
barcode14	barcode46_contig_1_Unknown_1_32|294230-294261
barcode31	barcode46_contig_1_Unknown_1_32|294230-294261
barcode37	barcode46_contig_1_Unknown_1_32|294230-294261
barcode44	barcode46_contig_1_Unknown_1_32|294230-294261
barcode45	barcode46_contig_1_Unknown_1_32|294230-294261
barcode46	barcode46_contig_1_Unknown_1_32|294230-294261
barcode47	barcode46_contig_1_Unknown_1_32|294230-294261
barcode49	barcode46_contig_1_Unknown_1_32|294230-294261
barcode52	barcode46_contig_1_Unknown_1_32|294230-294261
barcode53	barcode46_contig_1_Unknown_1_32|294230-294261
barcode57	barcode46_contig_1_Unknown_1_32|294230-294261
barcode61	barcode46_contig_1_Unknown_1_32|294230-294261
barcode62	barcode46_contig_1_Unknown_1_32|294230-294261
barcode64	barcode46_contig_1_Unknown_1_32|294230-294261
barcode81	barcode46_contig_1_Unknown_1_32|294230-294261
barcode93	barcode46_contig_1_Unknown_1_32|294230-294261
barcode96	barcode46_contig_1_Unknown_1_32|294230-294261
barcode36	barcode36_contig_1_Unknown_1_84|290249-290280
barcode03	barcode03_contig_1_Unknown_1_21|294560-294591
barcode32	barcode03_contig_1_Unknown_1_21|294560-294591
barcode51	barcode03_contig_1_Unknown_1_21|294560-294591
barcode65	barcode03_contig_1_Unknown_1_21|294560-294591
barcode89	barcode03_contig_1_Unknown_1_21|294560-294591
barcode01	barcode01_contig_1_Unknown_1_73|4600678-4600709
barcode56	barcode01_contig_1_Unknown_1_73|4600678-4600709
barcode83	barcode01_contig_1_Unknown_1_73|4600678-4600709
barcode43	barcode43_contig_1_Unknown_1_51|299707-299738
barcode54	barcode43_contig_1_Unknown_1_51|299707-299738
barcode91	barcode43_contig_1_Unknown_1_51|299707-299738
barcode95	barcode43_contig_1_Unknown_1_51|299707-299738
barcode43	barcode43_contig_1_Unknown_1_92|302167-302198
barcode54	barcode43_contig_1_Unknown_1_92|302167-302198
barcode91	barcode43_contig_1_Unknown_1_92|302167-302198
barcode95	barcode43_contig_1_Unknown_1_92|302167-302198
barcode03	barcode03_contig_1_Unknown_1_18|294380-294411
barcode32	barcode03_contig_1_Unknown_1_18|294380-294411
barcode51	barcode03_contig_1_Unknown_1_18|294380-294411
barcode65	barcode03_contig_1_Unknown_1_18|294380-294411
barcode89	barcode03_contig_1_Unknown_1_18|294380-294411
barcode14	barcode93_contig_2_Unknown_1_77|304555-304586
barcode31	barcode93_contig_2_Unknown_1_77|304555-304586
barcode37	barcode93_contig_2_Unknown_1_77|304555-304586
barcode44	barcode93_contig_2_Unknown_1_77|304555-304586
barcode49	barcode93_contig_2_Unknown_1_77|304555-304586
barcode53	barcode93_contig_2_Unknown_1_77|304555-304586
barcode57	barcode93_contig_2_Unknown_1_77|304555-304586
barcode62	barcode93_contig_2_Unknown_1_77|304555-304586
barcode64	barcode93_contig_2_Unknown_1_77|304555-304586
barcode81	barcode93_contig_2_Unknown_1_77|304555-304586
barcode93	barcode93_contig_2_Unknown_1_77|304555-304586
barcode96	barcode93_contig_2_Unknown_1_77|304555-304586
barcode48	barcode48_contig_3_Unknown_1_27|293875-293906
barcode69	barcode48_contig_3_Unknown_1_27|293875-293906
barcode14	barcode93_contig_2_Unknown_1_43|302516-302547
barcode31	barcode93_contig_2_Unknown_1_43|302516-302547
barcode37	barcode93_contig_2_Unknown_1_43|302516-302547
barcode44	barcode93_contig_2_Unknown_1_43|302516-302547
barcode49	barcode93_contig_2_Unknown_1_43|302516-302547
barcode53	barcode93_contig_2_Unknown_1_43|302516-302547
barcode57	barcode93_contig_2_Unknown_1_43|302516-302547
barcode62	barcode93_contig_2_Unknown_1_43|302516-302547
barcode64	barcode93_contig_2_Unknown_1_43|302516-302547
barcode81	barcode93_contig_2_Unknown_1_43|302516-302547
barcode93	barcode93_contig_2_Unknown_1_43|302516-302547
barcode96	barcode93_contig_2_Unknown_1_43|302516-302547
barcode02	barcode02_contig_1_Unknown_1_42|300234-300265
barcode63	barcode02_contig_1_Unknown_1_42|300234-300265
barcode70	barcode02_contig_1_Unknown_1_42|300234-300265
barcode15	barcode15_contig_1_Unknown_1_11|298014-298045
barcode41	barcode15_contig_1_Unknown_1_11|298014-298045
barcode58	barcode15_contig_1_Unknown_1_11|298014-298045
barcode59	barcode15_contig_1_Unknown_1_11|298014-298045
barcode60	barcode15_contig_1_Unknown_1_11|298014-298045
barcode43	barcode43_contig_1_Unknown_1_71|300907-300938
barcode54	barcode43_contig_1_Unknown_1_71|300907-300938
barcode91	barcode43_contig_1_Unknown_1_71|300907-300938
barcode95	barcode43_contig_1_Unknown_1_71|300907-300938
barcode45	barcode46_contig_1_Unknown_1_34|294350-294381
barcode46	barcode46_contig_1_Unknown_1_34|294350-294381
barcode47	barcode46_contig_1_Unknown_1_34|294350-294381
barcode52	barcode46_contig_1_Unknown_1_34|294350-294381
barcode61	barcode46_contig_1_Unknown_1_34|294350-294381
barcode03	barcode03_contig_1_Unknown_1_95|299003-299034
barcode32	barcode03_contig_1_Unknown_1_95|299003-299034
barcode51	barcode03_contig_1_Unknown_1_95|299003-299034
barcode65	barcode03_contig_1_Unknown_1_95|299003-299034
barcode89	barcode03_contig_1_Unknown_1_95|299003-299034
barcode58	barcode58_contig_1_Unknown_1_74|298988-299019
barcode36	barcode36_contig_1_Unknown_1_83|290189-290220
barcode52	barcode52_contig_1_Unknown_1_75|295738-295769
barcode58	barcode58_contig_1_Unknown_1_46|297306-297337
barcode02	barcode02_contig_1_Unknown_1_84|302757-302788
barcode63	barcode02_contig_1_Unknown_1_84|302757-302788
barcode70	barcode02_contig_1_Unknown_1_84|302757-302788
barcode03	barcode03_contig_1_Unknown_1_66|297263-297294
barcode32	barcode03_contig_1_Unknown_1_66|297263-297294
barcode51	barcode03_contig_1_Unknown_1_66|297263-297294
barcode65	barcode03_contig_1_Unknown_1_66|297263-297294
barcode89	barcode03_contig_1_Unknown_1_66|297263-297294
barcode02	barcode02_contig_1_Unknown_1_63|301494-301525
barcode63	barcode02_contig_1_Unknown_1_63|301494-301525
barcode70	barcode02_contig_1_Unknown_1_63|301494-301525
barcode45	barcode61_contig_1_Unknown_1_37|296716-296747
barcode61	barcode61_contig_1_Unknown_1_37|296716-296747
barcode45	barcode46_contig_1_Unknown_1_21|293570-293601
barcode46	barcode46_contig_1_Unknown_1_21|293570-293601
barcode47	barcode46_contig_1_Unknown_1_21|293570-293601
barcode45	barcode46_contig_1_Unknown_1_7|292730-292761
barcode46	barcode46_contig_1_Unknown_1_7|292730-292761
barcode47	barcode46_contig_1_Unknown_1_7|292730-292761
barcode52	barcode46_contig_1_Unknown_1_7|292730-292761
barcode61	barcode46_contig_1_Unknown_1_7|292730-292761
barcode03	barcode03_contig_1_Unknown_1_6|293660-293691
barcode32	barcode03_contig_1_Unknown_1_6|293660-293691
barcode51	barcode03_contig_1_Unknown_1_6|293660-293691
barcode65	barcode03_contig_1_Unknown_1_6|293660-293691
barcode89	barcode03_contig_1_Unknown_1_6|293660-293691
barcode36	barcode46_contig_1_Unknown_1_25|293810-293841
barcode46	barcode46_contig_1_Unknown_1_25|293810-293841
barcode47	barcode46_contig_1_Unknown_1_25|293810-293841
barcode52	barcode46_contig_1_Unknown_1_25|293810-293841
barcode14	barcode36_contig_1_Unknown_1_47|288026-288057
barcode31	barcode36_contig_1_Unknown_1_47|288026-288057
barcode36	barcode36_contig_1_Unknown_1_47|288026-288057
barcode37	barcode36_contig_1_Unknown_1_47|288026-288057
barcode44	barcode36_contig_1_Unknown_1_47|288026-288057
barcode49	barcode36_contig_1_Unknown_1_47|288026-288057
barcode53	barcode36_contig_1_Unknown_1_47|288026-288057
barcode57	barcode36_contig_1_Unknown_1_47|288026-288057
barcode62	barcode36_contig_1_Unknown_1_47|288026-288057
barcode64	barcode36_contig_1_Unknown_1_47|288026-288057
barcode81	barcode36_contig_1_Unknown_1_47|288026-288057
barcode93	barcode36_contig_1_Unknown_1_47|288026-288057
barcode96	barcode36_contig_1_Unknown_1_47|288026-288057
barcode52	barcode52_contig_1_Unknown_1_71|295498-295529
barcode43	barcode43_contig_1_Unknown_1_35|298746-298777
barcode54	barcode43_contig_1_Unknown_1_35|298746-298777
barcode91	barcode43_contig_1_Unknown_1_35|298746-298777
barcode95	barcode43_contig_1_Unknown_1_35|298746-298777
barcode45	barcode61_contig_1_Unknown_1_55|297796-297827
barcode61	barcode61_contig_1_Unknown_1_55|297796-297827
barcode46	barcode46_contig_1_Unknown_1_66|296271-296302
barcode47	barcode46_contig_1_Unknown_1_66|296271-296302
barcode03	barcode03_contig_1_Unknown_1_27|294920-294951
barcode32	barcode03_contig_1_Unknown_1_27|294920-294951
barcode51	barcode03_contig_1_Unknown_1_27|294920-294951
barcode65	barcode03_contig_1_Unknown_1_27|294920-294951
barcode89	barcode03_contig_1_Unknown_1_27|294920-294951
barcode52	barcode52_contig_1_Unknown_1_60|294838-294869
barcode43	barcode43_contig_1_Unknown_1_5|296946-296977
barcode54	barcode43_contig_1_Unknown_1_5|296946-296977
barcode91	barcode43_contig_1_Unknown_1_5|296946-296977
barcode95	barcode43_contig_1_Unknown_1_5|296946-296977
barcode45	barcode46_contig_1_Unknown_1_22|293630-293661
barcode46	barcode46_contig_1_Unknown_1_22|293630-293661
barcode47	barcode46_contig_1_Unknown_1_22|293630-293661
barcode14	barcode93_contig_2_Unknown_1_67|303956-303987
barcode31	barcode93_contig_2_Unknown_1_67|303956-303987
