region	organism	contig	start	stop	genes	contigBorder	wholeContig
Xcc_barcode35_contig_1_polish_RGP_16	Xcc_barcode35	contig_1_polish	394716	405092	10	False	False
Xcc_barcode35_contig_1_polish_RGP_15	Xcc_barcode35	contig_1_polish	615602	638094	14	False	False
Xcc_barcode35_contig_1_polish_RGP_5	Xcc_barcode35	contig_1_polish	686541	706118	24	False	False
Xcc_barcode35_contig_1_polish_RGP_18	Xcc_barcode35	contig_1_polish	830815	838587	8	False	False
Xcc_barcode35_contig_1_polish_RGP_1	Xcc_barcode35	contig_1_polish	1199396	1272431	66	False	False
Xcc_barcode35_contig_1_polish_RGP_30	Xcc_barcode35	contig_1_polish	1285304	1289583	4	False	False
Xcc_barcode35_contig_1_polish_RGP_12	Xcc_barcode35	contig_1_polish	1471012	1491412	16	False	False
Xcc_barcode35_contig_1_polish_RGP_26	Xcc_barcode35	contig_1_polish	1680755	1685205	5	False	False
Xcc_barcode35_contig_1_polish_RGP_24	Xcc_barcode35	contig_1_polish	1845044	1852100	6	False	False
Xcc_barcode35_contig_1_polish_RGP_23	Xcc_barcode35	contig_1_polish	1955884	1964460	6	False	False
Xcc_barcode35_contig_1_polish_RGP_9	Xcc_barcode35	contig_1_polish	1969493	1989424	18	False	False
Xcc_barcode35_contig_1_polish_RGP_22	Xcc_barcode35	contig_1_polish	2219528	2224628	8	False	False
Xcc_barcode35_contig_1_polish_RGP_6	Xcc_barcode35	contig_1_polish	2444674	2459452	20	False	False
Xcc_barcode35_contig_1_polish_RGP_7	Xcc_barcode35	contig_1_polish	2578553	2593908	19	False	False
Xcc_barcode35_contig_1_polish_RGP_25	Xcc_barcode35	contig_1_polish	2623624	2631363	5	False	False
Xcc_barcode35_contig_1_polish_RGP_14	Xcc_barcode35	contig_1_polish	2794304	2808166	10	False	False
Xcc_barcode35_contig_1_polish_RGP_0	Xcc_barcode35	contig_1_polish	2825308	2902433	76	False	False
Xcc_barcode35_contig_1_polish_RGP_4	Xcc_barcode35	contig_1_polish	3066844	3097603	30	False	False
Xcc_barcode35_contig_1_polish_RGP_3	Xcc_barcode35	contig_1_polish	3253180	3278153	31	False	False
Xcc_barcode35_contig_1_polish_RGP_2	Xcc_barcode35	contig_1_polish	3547648	3583466	33	False	False
Xcc_barcode35_contig_1_polish_RGP_11	Xcc_barcode35	contig_1_polish	3756436	3773306	15	False	False
Xcc_barcode35_contig_1_polish_RGP_13	Xcc_barcode35	contig_1_polish	3814914	3822284	11	False	False
Xcc_barcode35_contig_1_polish_RGP_29	Xcc_barcode35	contig_1_polish	4411114	4416505	4	False	False
Xcc_barcode35_contig_1_polish_RGP_21	Xcc_barcode35	contig_1_polish	4802492	4812232	6	False	False
Xcc_barcode35_contig_1_polish_RGP_20	Xcc_barcode35	contig_1_polish	4953255	4956684	6	False	False
Xcc_barcode35_contig_1_polish_RGP_28	Xcc_barcode35	contig_1_polish	4983362	4990681	4	False	False
Xcc_barcode35_contig_1_polish_RGP_10	Xcc_barcode35	contig_1_polish	5010346	5024169	19	False	False
Xcc_barcode35_contig_1_polish_RGP_19	Xcc_barcode35	contig_1_polish	5034658	5042738	6	False	False
Xcc_barcode39_contig_1_polish_RGP_8	Xcc_barcode39	contig_1_polish	55167	82915	23	False	False
Xcc_barcode39_contig_1_polish_RGP_18	Xcc_barcode39	contig_1_polish	154313	164899	12	False	False
Xcc_barcode39_contig_1_polish_RGP_33	Xcc_barcode39	contig_1_polish	256895	260122	4	False	False
Xcc_barcode39_contig_1_polish_RGP_30	Xcc_barcode39	contig_1_polish	280528	288940	7	False	False
Xcc_barcode39_contig_1_polish_RGP_17	Xcc_barcode39	contig_1_polish	393908	404284	10	False	False
Xcc_barcode39_contig_1_polish_RGP_11	Xcc_barcode39	contig_1_polish	614713	639582	17	False	False
Xcc_barcode39_contig_1_polish_RGP_10	Xcc_barcode39	contig_1_polish	687996	699153	13	False	False
Xcc_barcode39_contig_1_polish_RGP_19	Xcc_barcode39	contig_1_polish	823343	831115	8	False	False
Xcc_barcode39_contig_1_polish_RGP_2	Xcc_barcode39	contig_1_polish	1192474	1226299	40	False	False
Xcc_barcode39_contig_1_polish_RGP_14	Xcc_barcode39	contig_1_polish	1422111	1442530	16	False	False
Xcc_barcode39_contig_1_polish_RGP_29	Xcc_barcode39	contig_1_polish	1633971	1638421	5	False	False
Xcc_barcode39_contig_1_polish_RGP_26	Xcc_barcode39	contig_1_polish	1802035	1809091	6	False	False
Xcc_barcode39_contig_1_polish_RGP_25	Xcc_barcode39	contig_1_polish	1915002	1923578	6	False	False
Xcc_barcode39_contig_1_polish_RGP_7	Xcc_barcode39	contig_1_polish	1928611	1948542	18	False	False
Xcc_barcode39_contig_1_polish_RGP_24	Xcc_barcode39	contig_1_polish	2059477	2066930	6	False	False
Xcc_barcode39_contig_1_polish_RGP_23	Xcc_barcode39	contig_1_polish	2180453	2185554	8	False	False
Xcc_barcode39_contig_1_polish_RGP_0	Xcc_barcode39	contig_1_polish	2406223	2493833	90	False	False
Xcc_barcode39_contig_1_polish_RGP_6	Xcc_barcode39	contig_1_polish	2499870	2514312	16	False	False
Xcc_barcode39_contig_1_polish_RGP_16	Xcc_barcode39	contig_1_polish	2525378	2539249	10	False	False
Xcc_barcode39_contig_1_polish_RGP_28	Xcc_barcode39	contig_1_polish	2703205	2710944	5	False	False
Xcc_barcode39_contig_1_polish_RGP_5	Xcc_barcode39	contig_1_polish	2740663	2757255	21	False	False
Xcc_barcode39_contig_1_polish_RGP_22	Xcc_barcode39	contig_1_polish	2876366	2880789	6	False	False
Xcc_barcode39_contig_1_polish_RGP_1	Xcc_barcode39	contig_1_polish	3045210	3117579	71	False	False
Xcc_barcode39_contig_1_polish_RGP_4	Xcc_barcode39	contig_1_polish	3272882	3298609	30	False	False
Xcc_barcode39_contig_1_polish_RGP_3	Xcc_barcode39	contig_1_polish	3566839	3602656	33	False	False
Xcc_barcode39_contig_1_polish_RGP_9	Xcc_barcode39	contig_1_polish	3775789	3792041	15	False	False
Xcc_barcode39_contig_1_polish_RGP_13	Xcc_barcode39	contig_1_polish	3833475	3841317	12	False	False
Xcc_barcode39_contig_1_polish_RGP_32	Xcc_barcode39	contig_1_polish	4430095	4435486	4	False	False
Xcc_barcode39_contig_1_polish_RGP_21	Xcc_barcode39	contig_1_polish	4464153	4470449	6	False	False
Xcc_barcode39_contig_1_polish_RGP_15	Xcc_barcode39	contig_1_polish	4822711	4834884	11	False	False
Xcc_barcode39_contig_1_polish_RGP_27	Xcc_barcode39	contig_1_polish	4975034	4978434	5	False	False
Xcc_barcode39_contig_1_polish_RGP_31	Xcc_barcode39	contig_1_polish	5005093	5012395	4	False	False
Xcc_barcode39_contig_1_polish_RGP_12	Xcc_barcode39	contig_1_polish	5031477	5044812	18	False	False
Xcc_barcode39_contig_1_polish_RGP_20	Xcc_barcode39	contig_1_polish	5055036	5063116	6	False	False
Xcc_barcode40_contig_1_polish_RGP_20	Xcc_barcode40	contig_1_polish	17865	25570	8	False	False
Xcc_barcode40_contig_1_polish_RGP_8	Xcc_barcode40	contig_1_polish	69322	90579	20	False	False
Xcc_barcode40_contig_1_polish_RGP_32	Xcc_barcode40	contig_1_polish	105388	112687	4	False	False
Xcc_barcode40_contig_1_polish_RGP_19	Xcc_barcode40	contig_1_polish	139452	144082	8	False	False
Xcc_barcode40_contig_1_polish_RGP_22	Xcc_barcode40	contig_1_polish	245589	252922	7	False	False
Xcc_barcode40_contig_1_polish_RGP_16	Xcc_barcode40	contig_1_polish	637837	647779	9	False	False
Xcc_barcode40_contig_1_polish_RGP_31	Xcc_barcode40	contig_1_polish	677937	683331	4	False	False
Xcc_barcode40_contig_1_polish_RGP_26	Xcc_barcode40	contig_1_polish	990964	999021	8	False	False
Xcc_barcode40_contig_1_polish_RGP_11	Xcc_barcode40	contig_1_polish	1275183	1283674	14	False	False
Xcc_barcode40_contig_1_polish_RGP_14	Xcc_barcode40	contig_1_polish	1325428	1342951	15	False	False
Xcc_barcode40_contig_1_polish_RGP_2	Xcc_barcode40	contig_1_polish	1790651	1833010	42	False	False
Xcc_barcode40_contig_1_polish_RGP_5	Xcc_barcode40	contig_1_polish	1988965	2009947	23	False	False
Xcc_barcode40_contig_1_polish_RGP_1	Xcc_barcode40	contig_1_polish	2176002	2245499	54	False	False
Xcc_barcode40_contig_1_polish_RGP_7	Xcc_barcode40	contig_1_polish	2367278	2386297	16	False	False
Xcc_barcode40_contig_1_polish_RGP_13	Xcc_barcode40	contig_1_polish	2416459	2430476	13	False	False
Xcc_barcode40_contig_1_polish_RGP_4	Xcc_barcode40	contig_1_polish	2583369	2607042	27	False	False
Xcc_barcode40_contig_1_polish_RGP_9	Xcc_barcode40	contig_1_polish	2613049	2632568	17	False	False
Xcc_barcode40_contig_1_polish_RGP_12	Xcc_barcode40	contig_1_polish	2961906	2973668	13	False	False
Xcc_barcode40_contig_1_polish_RGP_28	Xcc_barcode40	contig_1_polish	2998267	3006131	5	False	False
Xcc_barcode40_contig_1_polish_RGP_0	Xcc_barcode40	contig_1_polish	3102390	3175623	79	False	False
Xcc_barcode40_contig_1_polish_RGP_25	Xcc_barcode40	contig_1_polish	3443988	3449149	6	False	False
Xcc_barcode40_contig_1_polish_RGP_30	Xcc_barcode40	contig_1_polish	3638387	3646178	6	False	False
Xcc_barcode40_contig_1_polish_RGP_18	Xcc_barcode40	contig_1_polish	3712415	3719925	8	False	False
Xcc_barcode40_contig_1_polish_RGP_24	Xcc_barcode40	contig_1_polish	3767829	3772188	6	False	False
Xcc_barcode40_contig_1_polish_RGP_3	Xcc_barcode40	contig_1_polish	3852420	3882194	30	False	False
Xcc_barcode40_contig_1_polish_RGP_29	Xcc_barcode40	contig_1_polish	4247040	4253372	4	False	False
Xcc_barcode40_contig_1_polish_RGP_27	Xcc_barcode40	contig_1_polish	4321175	4328232	7	False	False
Xcc_barcode40_contig_1_polish_RGP_10	Xcc_barcode40	contig_1_polish	4383149	4396130	14	False	False
Xcc_barcode40_contig_1_polish_RGP_23	Xcc_barcode40	contig_1_polish	4444635	4464940	10	False	False
Xcc_barcode40_contig_1_polish_RGP_6	Xcc_barcode40	contig_1_polish	4669040	4682825	17	False	False
Xcc_barcode40_contig_1_polish_RGP_21	Xcc_barcode40	contig_1_polish	4905709	4912974	9	False	False
Xcc_barcode40_contig_1_polish_RGP_17	Xcc_barcode40	contig_1_polish	4932338	4940286	10	False	False
Xcc_barcode40_contig_1_polish_RGP_15	Xcc_barcode40	contig_1_polish	4990557	5001612	13	False	False
Xcc_barcode50_contig_1_polish_RGP_4	Xcc_barcode50	contig_1_polish	55680	87587	28	False	False
Xcc_barcode50_contig_1_polish_RGP_10	Xcc_barcode50	contig_1_polish	162795	178408	15	False	False
Xcc_barcode50_contig_1_polish_RGP_33	Xcc_barcode50	contig_1_polish	272357	275584	4	False	False
Xcc_barcode50_contig_1_polish_RGP_28	Xcc_barcode50	contig_1_polish	297363	306594	7	False	False
Xcc_barcode50_contig_1_polish_RGP_11	Xcc_barcode50	contig_1_polish	411847	425459	12	False	False
Xcc_barcode50_contig_1_polish_RGP_17	Xcc_barcode50	contig_1_polish	634596	656324	12	False	False
Xcc_barcode50_contig_1_polish_RGP_3	Xcc_barcode50	contig_1_polish	704920	725661	21	False	False
Xcc_barcode50_contig_1_polish_RGP_16	Xcc_barcode50	contig_1_polish	850807	858598	8	False	False
Xcc_barcode50_contig_1_polish_RGP_5	Xcc_barcode50	contig_1_polish	1047721	1066720	18	False	False
Xcc_barcode50_contig_1_polish_RGP_20	Xcc_barcode50	contig_1_polish	1153984	1161042	7	False	False
Xcc_barcode50_contig_1_polish_RGP_24	Xcc_barcode50	contig_1_polish	1174800	1178271	6	False	False
Xcc_barcode50_contig_1_polish_RGP_1	Xcc_barcode50	contig_1_polish	1247251	1286986	42	False	False
Xcc_barcode50_contig_1_polish_RGP_6	Xcc_barcode50	contig_1_polish	1480398	1502971	20	False	False
Xcc_barcode50_contig_1_polish_RGP_32	Xcc_barcode50	contig_1_polish	1693078	1697808	4	False	False
Xcc_barcode50_contig_1_polish_RGP_23	Xcc_barcode50	contig_1_polish	1858258	1865314	6	False	False
Xcc_barcode50_contig_1_polish_RGP_22	Xcc_barcode50	contig_1_polish	1970561	1978653	6	False	False
Xcc_barcode50_contig_1_polish_RGP_15	Xcc_barcode50	contig_1_polish	1983667	1996718	12	False	False
Xcc_barcode50_contig_1_polish_RGP_2	Xcc_barcode50	contig_1_polish	2439929	2483067	32	False	False
Xcc_barcode50_contig_1_polish_RGP_14	Xcc_barcode50	contig_1_polish	2499805	2515181	12	False	False
Xcc_barcode50_contig_1_polish_RGP_27	Xcc_barcode50	contig_1_polish	2672968	2680707	5	False	False
Xcc_barcode50_contig_1_polish_RGP_13	Xcc_barcode50	contig_1_polish	2710656	2724514	12	False	False
Xcc_barcode50_contig_1_polish_RGP_19	Xcc_barcode50	contig_1_polish	2842516	2856554	7	False	False
Xcc_barcode50_contig_1_polish_RGP_0	Xcc_barcode50	contig_1_polish	3021550	3074937	53	False	False
Xcc_barcode50_contig_1_polish_RGP_8	Xcc_barcode50	contig_1_polish	3228790	3249897	15	False	False
Xcc_barcode50_contig_1_polish_RGP_26	Xcc_barcode50	contig_1_polish	3471713	3475811	5	False	False
Xcc_barcode50_contig_1_polish_RGP_7	Xcc_barcode50	contig_1_polish	3697152	3715383	17	False	False
Xcc_barcode50_contig_1_polish_RGP_31	Xcc_barcode50	contig_1_polish	4157866	4165874	6	False	False
Xcc_barcode50_contig_1_polish_RGP_30	Xcc_barcode50	contig_1_polish	4348867	4354261	4	False	False
Xcc_barcode50_contig_1_polish_RGP_18	Xcc_barcode50	contig_1_polish	4383079	4389375	7	False	False
Xcc_barcode50_contig_1_polish_RGP_12	Xcc_barcode50	contig_1_polish	4596328	4603473	11	False	False
Xcc_barcode50_contig_1_polish_RGP_25	Xcc_barcode50	contig_1_polish	4883941	4887341	5	False	False
Xcc_barcode50_contig_1_polish_RGP_29	Xcc_barcode50	contig_1_polish	4914186	4921492	4	False	False
Xcc_barcode50_contig_1_polish_RGP_9	Xcc_barcode50	contig_1_polish	4939676	4954369	19	False	False
Xcc_barcode50_contig_1_polish_RGP_21	Xcc_barcode50	contig_1_polish	4964587	4972667	6	False	False
Xcc_barcode67_contig_1_polish_RGP_7	Xcc_barcode67	contig_1_polish	55167	84146	26	False	False
Xcc_barcode67_contig_1_polish_RGP_18	Xcc_barcode67	contig_1_polish	155537	166123	12	False	False
Xcc_barcode67_contig_1_polish_RGP_33	Xcc_barcode67	contig_1_polish	258105	261332	4	False	False
Xcc_barcode67_contig_1_polish_RGP_30	Xcc_barcode67	contig_1_polish	281776	290188	7	False	False
Xcc_barcode67_contig_1_polish_RGP_17	Xcc_barcode67	contig_1_polish	395156	405532	10	False	False
Xcc_barcode67_contig_1_polish_RGP_12	Xcc_barcode67	contig_1_polish	615998	640867	17	False	False
Xcc_barcode67_contig_1_polish_RGP_11	Xcc_barcode67	contig_1_polish	689302	700458	13	False	False
Xcc_barcode67_contig_1_polish_RGP_19	Xcc_barcode67	contig_1_polish	824655	832427	8	False	False
Xcc_barcode67_contig_1_polish_RGP_2	Xcc_barcode67	contig_1_polish	1193776	1227602	42	False	False
Xcc_barcode67_contig_1_polish_RGP_10	Xcc_barcode67	contig_1_polish	1423403	1443783	17	False	False
Xcc_barcode67_contig_1_polish_RGP_29	Xcc_barcode67	contig_1_polish	1635242	1639692	5	False	False
Xcc_barcode67_contig_1_polish_RGP_26	Xcc_barcode67	contig_1_polish	1803303	1810359	6	False	False
Xcc_barcode67_contig_1_polish_RGP_25	Xcc_barcode67	contig_1_polish	1916270	1924846	6	False	False
Xcc_barcode67_contig_1_polish_RGP_8	Xcc_barcode67	contig_1_polish	1929879	1949810	18	False	False
Xcc_barcode67_contig_1_polish_RGP_24	Xcc_barcode67	contig_1_polish	2060745	2068194	6	False	False
Xcc_barcode67_contig_1_polish_RGP_23	Xcc_barcode67	contig_1_polish	2181858	2186959	8	False	False
Xcc_barcode67_contig_1_polish_RGP_0	Xcc_barcode67	contig_1_polish	2407643	2495253	90	False	False
Xcc_barcode67_contig_1_polish_RGP_6	Xcc_barcode67	contig_1_polish	2501290	2516315	18	False	False
Xcc_barcode67_contig_1_polish_RGP_16	Xcc_barcode67	contig_1_polish	2526964	2540835	10	False	False
Xcc_barcode67_contig_1_polish_RGP_28	Xcc_barcode67	contig_1_polish	2704793	2712532	5	False	False
Xcc_barcode67_contig_1_polish_RGP_5	Xcc_barcode67	contig_1_polish	2742252	2758830	21	False	False
Xcc_barcode67_contig_1_polish_RGP_22	Xcc_barcode67	contig_1_polish	2877926	2882349	6	False	False
Xcc_barcode67_contig_1_polish_RGP_1	Xcc_barcode67	contig_1_polish	3046795	3116726	65	False	False
Xcc_barcode67_contig_1_polish_RGP_3	Xcc_barcode67	contig_1_polish	3271870	3306813	37	False	False
Xcc_barcode67_contig_1_polish_RGP_4	Xcc_barcode67	contig_1_polish	3575046	3610864	33	False	False
Xcc_barcode67_contig_1_polish_RGP_9	Xcc_barcode67	contig_1_polish	3784007	3800259	15	False	False
Xcc_barcode67_contig_1_polish_RGP_14	Xcc_barcode67	contig_1_polish	3841686	3849528	12	False	False
Xcc_barcode67_contig_1_polish_RGP_32	Xcc_barcode67	contig_1_polish	4438266	4443657	4	False	False
Xcc_barcode67_contig_1_polish_RGP_21	Xcc_barcode67	contig_1_polish	4472324	4478620	6	False	False
Xcc_barcode67_contig_1_polish_RGP_15	Xcc_barcode67	contig_1_polish	4830856	4843029	11	False	False
Xcc_barcode67_contig_1_polish_RGP_27	Xcc_barcode67	contig_1_polish	4983180	4986580	5	False	False
Xcc_barcode67_contig_1_polish_RGP_31	Xcc_barcode67	contig_1_polish	5013238	5020526	4	False	False
Xcc_barcode67_contig_1_polish_RGP_13	Xcc_barcode67	contig_1_polish	5039611	5052946	18	False	False
Xcc_barcode67_contig_1_polish_RGP_20	Xcc_barcode67	contig_1_polish	5063170	5071250	6	False	False
Xcc_barcode68_contig_1_polish_RGP_7	Xcc_barcode68	contig_1_polish	55167	84146	26	False	False
Xcc_barcode68_contig_1_polish_RGP_18	Xcc_barcode68	contig_1_polish	155538	166124	12	False	False
Xcc_barcode68_contig_1_polish_RGP_33	Xcc_barcode68	contig_1_polish	258106	261333	4	False	False
Xcc_barcode68_contig_1_polish_RGP_30	Xcc_barcode68	contig_1_polish	281739	290151	7	False	False
Xcc_barcode68_contig_1_polish_RGP_17	Xcc_barcode68	contig_1_polish	395119	405495	10	False	False
Xcc_barcode68_contig_1_polish_RGP_12	Xcc_barcode68	contig_1_polish	615959	640828	17	False	False
Xcc_barcode68_contig_1_polish_RGP_11	Xcc_barcode68	contig_1_polish	689260	700417	13	False	False
Xcc_barcode68_contig_1_polish_RGP_19	Xcc_barcode68	contig_1_polish	824612	832384	8	False	False
Xcc_barcode68_contig_1_polish_RGP_2	Xcc_barcode68	contig_1_polish	1193733	1227559	41	False	False
Xcc_barcode68_contig_1_polish_RGP_10	Xcc_barcode68	contig_1_polish	1423361	1443742	17	False	False
Xcc_barcode68_contig_1_polish_RGP_29	Xcc_barcode68	contig_1_polish	1635196	1639646	5	False	False
Xcc_barcode68_contig_1_polish_RGP_26	Xcc_barcode68	contig_1_polish	1803255	1810311	6	False	False
Xcc_barcode68_contig_1_polish_RGP_25	Xcc_barcode68	contig_1_polish	1916222	1924798	6	False	False
Xcc_barcode68_contig_1_polish_RGP_8	Xcc_barcode68	contig_1_polish	1929831	1949762	18	False	False
Xcc_barcode68_contig_1_polish_RGP_24	Xcc_barcode68	contig_1_polish	2060696	2068145	6	False	False
Xcc_barcode68_contig_1_polish_RGP_23	Xcc_barcode68	contig_1_polish	2181813	2186914	8	False	False
Xcc_barcode68_contig_1_polish_RGP_0	Xcc_barcode68	contig_1_polish	2407598	2495208	90	False	False
Xcc_barcode68_contig_1_polish_RGP_6	Xcc_barcode68	contig_1_polish	2501245	2516270	18	False	False
Xcc_barcode68_contig_1_polish_RGP_16	Xcc_barcode68	contig_1_polish	2526919	2540790	10	False	False
Xcc_barcode68_contig_1_polish_RGP_28	Xcc_barcode68	contig_1_polish	2704747	2712486	5	False	False
Xcc_barcode68_contig_1_polish_RGP_5	Xcc_barcode68	contig_1_polish	2742205	2758784	21	False	False
Xcc_barcode68_contig_1_polish_RGP_22	Xcc_barcode68	contig_1_polish	2877880	2882303	6	False	False
Xcc_barcode68_contig_1_polish_RGP_1	Xcc_barcode68	contig_1_polish	3046747	3116678	64	False	False
Xcc_barcode68_contig_1_polish_RGP_3	Xcc_barcode68	contig_1_polish	3271829	3306771	37	False	False
Xcc_barcode68_contig_1_polish_RGP_4	Xcc_barcode68	contig_1_polish	3575003	3610821	33	False	False
Xcc_barcode68_contig_1_polish_RGP_9	Xcc_barcode68	contig_1_polish	3783965	3800217	15	False	False
Xcc_barcode68_contig_1_polish_RGP_14	Xcc_barcode68	contig_1_polish	3841644	3849486	12	False	False
Xcc_barcode68_contig_1_polish_RGP_32	Xcc_barcode68	contig_1_polish	4438220	4443611	4	False	False
Xcc_barcode68_contig_1_polish_RGP_21	Xcc_barcode68	contig_1_polish	4472277	4478573	6	False	False
Xcc_barcode68_contig_1_polish_RGP_15	Xcc_barcode68	contig_1_polish	4830810	4842983	11	False	False
Xcc_barcode68_contig_1_polish_RGP_27	Xcc_barcode68	contig_1_polish	4983133	4986533	5	False	False
Xcc_barcode68_contig_1_polish_RGP_31	Xcc_barcode68	contig_1_polish	5013191	5020479	4	False	False
Xcc_barcode68_contig_1_polish_RGP_13	Xcc_barcode68	contig_1_polish	5039564	5052899	18	False	False
Xcc_barcode68_contig_1_polish_RGP_20	Xcc_barcode68	contig_1_polish	5063123	5071203	6	False	False
Xcc_barcode71_contig_1_polish_RGP_6	Xcc_barcode71	contig_1_polish	55161	85345	27	False	False
Xcc_barcode71_contig_1_polish_RGP_17	Xcc_barcode71	contig_1_polish	159636	175110	11	False	False
Xcc_barcode71_contig_1_polish_RGP_29	Xcc_barcode71	contig_1_polish	287971	297202	7	False	False
Xcc_barcode71_contig_1_polish_RGP_13	Xcc_barcode71	contig_1_polish	402500	416121	12	False	False
Xcc_barcode71_contig_1_polish_RGP_23	Xcc_barcode71	contig_1_polish	563940	572420	6	False	False
Xcc_barcode71_contig_1_polish_RGP_16	Xcc_barcode71	contig_1_polish	635750	657566	13	False	False
Xcc_barcode71_contig_1_polish_RGP_28	Xcc_barcode71	contig_1_polish	706377	711749	5	False	False
Xcc_barcode71_contig_1_polish_RGP_14	Xcc_barcode71	contig_1_polish	838158	847692	10	False	False
Xcc_barcode71_contig_1_polish_RGP_9	Xcc_barcode71	contig_1_polish	1036661	1051233	14	False	False
Xcc_barcode71_contig_1_polish_RGP_19	Xcc_barcode71	contig_1_polish	1139236	1146294	7	False	False
Xcc_barcode71_contig_1_polish_RGP_22	Xcc_barcode71	contig_1_polish	1160052	1163523	6	False	False
Xcc_barcode71_contig_1_polish_RGP_3	Xcc_barcode71	contig_1_polish	1232519	1262041	32	False	False
Xcc_barcode71_contig_1_polish_RGP_8	Xcc_barcode71	contig_1_polish	1455397	1477139	18	False	False
Xcc_barcode71_contig_1_polish_RGP_33	Xcc_barcode71	contig_1_polish	1666533	1671263	4	False	False
Xcc_barcode71_contig_1_polish_RGP_21	Xcc_barcode71	contig_1_polish	1835245	1844200	8	False	False
Xcc_barcode71_contig_1_polish_RGP_27	Xcc_barcode71	contig_1_polish	1948243	1954579	5	False	False
Xcc_barcode71_contig_1_polish_RGP_15	Xcc_barcode71	contig_1_polish	1960325	1974376	13	False	False
Xcc_barcode71_contig_1_polish_RGP_0	Xcc_barcode71	contig_1_polish	2416832	2517337	90	False	False
